FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
470,BC,1952-G00029, ,54.097000000000001,-123.180000000000010,1952,5,1,1952-05-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00029, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
471,BC,1952-G00032, ,53.597000000000001,-122.682000000000000,1952,5,15,1952-05-15 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1952-1952-G00032, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
472,BC,1952-G00033, ,53.713000000000001,-122.583000000000000,1952,5,15,1952-05-15 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1952-1952-G00033, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
473,BC,1952-G00034, ,53.683999999999997,-122.632000000000010,1952,5,13,1952-05-13 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1952-1952-G00034, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
474,BC,1952-G00035, ,54.097000000000001,-123.230999999999990,1952,5,16,1952-05-16 00:00:00,,,1950-1959,28.300000000000001,H, ,Fire, ,BC-1952-1952-G00035, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
475,BC,1952-G00038, ,54.009999999999998,-123.879000000000000,1952,5,10,1952-05-10 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1952-1952-G00038, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
476,BC,1952-G00051, ,54.039000000000001,-122.578999999999990,1952,5,10,1952-05-10 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-G00051, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
477,BC,1952-G00052, ,53.347000000000001,-122.533000000000000,1952,5,14,1952-05-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00052, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
478,BC,1952-G00060, ,53.213000000000001,-122.432000000000000,1952,5,17,1952-05-17 00:00:00,,,1950-1959,4.000000000000000,H, ,Fire, ,BC-1952-1952-G00060, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
479,BC,1952-G00063, ,54.433999999999997,-124.227000000000000,1952,5,22,1952-05-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00063, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
480,BC,1952-G00064, ,53.183999999999997,-122.480999999999990,1952,4,1,1952-04-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00064, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
481,BC,1952-G00065, ,53.213000000000001,-122.533000000000000,1952,4,1,1952-04-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00065, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
482,BC,1952-G00066, ,53.789000000000001,-122.533000000000000,1952,5,1,1952-05-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00066, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
483,BC,1952-G00067, ,54.097000000000001,-123.129000000000000,1952,5,26,1952-05-26 00:00:00,,,1950-1959,309.500000000000000,H, ,Fire, ,BC-1952-1952-G00067, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
484,BC,1952-G00069, ,54.509999999999998,-123.727000000000000,1952,5,1,1952-05-01 00:00:00,,,1950-1959,17.800000000000001,H, ,Fire, ,BC-1952-1952-G00069, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
485,BC,1952-G00071, ,53.433999999999997,-122.480999999999990,1952,5,24,1952-05-24 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1952-1952-G00071, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
486,BC,1952-G00073, ,53.933999999999997,-122.783000000000000,1952,5,27,1952-05-27 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-G00073, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
487,BC,1952-G00074, ,53.933999999999997,-122.783000000000000,1952,5,28,1952-05-28 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1952-1952-G00074, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
488,BC,1952-G00079, ,54.067999999999998,-122.730999999999990,1952,5,26,1952-05-26 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1952-1952-G00079, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
489,BC,1952-G00087, ,53.183999999999997,-122.480999999999990,1952,5,27,1952-05-27 00:00:00,,,1950-1959,4.000000000000000,H, ,Fire, ,BC-1952-1952-G00087, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
490,BC,1952-G00092, ,53.933999999999997,-122.932000000000000,1952,6,5,1952-06-05 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00092, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
491,BC,1952-G00093, ,53.963000000000001,-122.783000000000000,1952,6,1,1952-06-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00093, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
492,BC,1952-G00097, ,54.289000000000001,-122.629000000000000,1952,5,9,1952-05-09 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00097, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
493,BC,1952-G00098, ,54.259999999999998,-122.629000000000000,1952,6,4,1952-06-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00098, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
494,BC,1952-G00108, ,54.067999999999998,-122.879000000000000,1952,6,6,1952-06-06 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00108, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
495,BC,1952-G00114, ,54.067999999999998,-122.980999999999990,1952,6,7,1952-06-07 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00114, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
496,BC,1952-G00117, ,54.009999999999998,-122.578999999999990,1952,5,15,1952-05-15 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1952-1952-G00117, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
497,BC,1952-G00123, ,53.759999999999998,-122.432000000000000,1952,7,12,1952-07-12 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00123, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
498,BC,1952-G00125, ,54.097000000000001,-123.129000000000000,1952,7,14,1952-07-14 00:00:00,,,1950-1959,526.000000000000000,H, ,Fire, ,BC-1952-1952-G00125, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
499,BC,1952-G00126, ,54.039000000000001,-122.930000000000010,1952,7,14,1952-07-14 00:00:00,,,1950-1959,66.700000000000003,H, ,Fire, ,BC-1952-1952-G00126, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
500,BC,1952-G00127, ,53.433999999999997,-122.480999999999990,1952,7,11,1952-07-11 00:00:00,,,1950-1959,2.800000000000000,H, ,Fire, ,BC-1952-1952-G00127, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
501,BC,1952-G00128, ,54.625999999999998,-124.278000000000010,1952,7,14,1952-07-14 00:00:00,,,1950-1959,59.799999999999997,H, ,Fire, ,BC-1952-1952-G00128, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
502,BC,1952-G00129, ,53.405000000000001,-122.533000000000000,1952,7,14,1952-07-14 00:00:00,,,1950-1959,21.399999999999999,H, ,Fire, ,BC-1952-1952-G00129, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
503,BC,1952-G00131, ,54.991999999999997,-123.028000000000010,1952,7,14,1952-07-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00131, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
504,BC,1952-G00133, ,54.067999999999998,-122.379000000000000,1952,7,17,1952-07-17 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00133, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
505,BC,1952-G00135, ,54.067999999999998,-122.980999999999990,1952,7,10,1952-07-10 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00135, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
506,BC,1952-G00136, ,54.039000000000001,-122.879000000000000,1952,7,28,1952-07-28 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00136, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
507,BC,1952-G00137, ,53.905000000000001,-122.730999999999990,1952,7,26,1952-07-26 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00137, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
508,BC,1952-G00138, ,53.905000000000001,-122.783000000000000,1952,7,28,1952-07-28 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00138, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
509,BC,1952-G00140, ,53.875999999999998,-123.480999999999990,1952,7,26,1952-07-26 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00140, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
510,BC,1952-G00141, ,53.933999999999997,-123.033000000000000,1952,7,14,1952-07-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00141, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
511,BC,1952-G00142, ,53.963000000000001,-122.980999999999990,1952,7,15,1952-07-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00142, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
512,BC,1952-G00144, ,53.875999999999998,-123.480999999999990,1952,7,31,1952-07-31 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00144, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
513,BC,1952-G00145, ,53.991999999999997,-122.730999999999990,1952,7,14,1952-07-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00145, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
514,BC,1952-G00146, ,53.905000000000001,-122.783000000000000,1952,7,29,1952-07-29 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00146, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
515,BC,1952-G00147, ,54.241999999999997,-123.980999999999990,1952,7,31,1952-07-31 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-G00147, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
516,BC,1952-G00148, ,53.847000000000001,-123.182000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,1.600000000000000,H, ,Fire, ,BC-1952-1952-G00148, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
517,BC,1952-G00149, ,54.241999999999997,-123.078999999999990,1952,8,3,1952-08-03 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1952-1952-G00149, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
518,BC,1952-G00152, ,53.817999999999998,-123.882000000000010,1952,6,19,1952-06-19 00:00:00,,,1950-1959,0.800000000000000,L, ,Fire, ,BC-1952-1952-G00152, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
519,BC,1952-G00153, ,53.509999999999998,-122.533000000000000,1952,8,1,1952-08-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00153, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
520,BC,1952-G00157, ,54.009999999999998,-122.879000000000000,1952,8,8,1952-08-08 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1952-1952-G00157, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
521,BC,1952-G00164, ,54.625999999999998,-124.430000000000010,1952,8,6,1952-08-06 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00164, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
522,BC,1952-G00172, ,53.933999999999997,-122.783000000000000,1952,8,8,1952-08-08 00:00:00,,,1950-1959,0.600000000000000,H, ,Fire, ,BC-1952-1952-G00172, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
523,BC,1952-G00173, ,53.567999999999998,-122.682000000000000,1952,8,9,1952-08-09 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1952-1952-G00173, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
524,BC,1952-G00174, ,53.433999999999997,-122.583000000000000,1952,8,10,1952-08-10 00:00:00,,,1950-1959,4.800000000000000,H, ,Fire, ,BC-1952-1952-G00174, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
525,BC,1952-G00175, ,53.433999999999997,-122.583000000000000,1952,8,9,1952-08-09 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1952-1952-G00175, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
526,BC,1952-G00176, ,53.713000000000001,-122.480999999999990,1952,8,13,1952-08-13 00:00:00,,,1950-1959,10.500000000000000,H, ,Fire, ,BC-1952-1952-G00176, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
527,BC,1952-G00182, ,53.817999999999998,-122.132000000000010,1952,8,17,1952-08-17 00:00:00,,,1950-1959,10.100000000000000,H, ,Fire, ,BC-1952-1952-G00182, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
528,BC,1952-G00183, ,53.713000000000001,-122.682000000000000,1952,8,18,1952-08-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00183, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
529,BC,1952-G00185, ,54.067999999999998,-122.629000000000000,1952,8,10,1952-08-10 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-G00185, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
530,BC,1952-G00186, ,54.009999999999998,-122.680000000000010,1952,8,10,1952-08-10 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00186, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
531,BC,1952-G00190, ,54.789000000000001,-123.980999999999990,1952,8,1,1952-08-01 00:00:00,,,1950-1959,36.000000000000000,L, ,Fire, ,BC-1952-1952-G00190, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
532,BC,1952-G00195, ,53.567999999999998,-122.583000000000000,1952,8,14,1952-08-14 00:00:00,,,1950-1959,21.399999999999999,H, ,Fire, ,BC-1952-1952-G00195, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
533,BC,1952-G00196, ,54.405000000000001,-122.528000000000010,1952,8,1,1952-08-01 00:00:00,,,1950-1959,1.200000000000000,L, ,Fire, ,BC-1952-1952-G00196, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
534,BC,1952-G00197, ,53.875999999999998,-122.783000000000000,1952,8,19,1952-08-19 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00197, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
535,BC,1952-G00198, ,54.009999999999998,-122.629000000000000,1952,5,9,1952-05-09 00:00:00,,,1950-1959,3.000000000000000,H, ,Fire, ,BC-1952-1952-G00198, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
536,BC,1952-G00199, ,53.905000000000001,-122.733999999999990,1952,8,21,1952-08-21 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00199, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
537,BC,1952-G00202, ,54.317999999999998,-124.278000000000010,1952,8,21,1952-08-21 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00202, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
538,BC,1952-G00204, ,54.125999999999998,-122.578999999999990,1952,8,1,1952-08-01 00:00:00,,,1950-1959,0.600000000000000,L, ,Fire, ,BC-1952-1952-G00204, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
539,BC,1952-G00206, ,54.289000000000001,-122.680000000000010,1952,8,17,1952-08-17 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00206, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
540,BC,1952-G00207, ,54.463000000000001,-124.230999999999990,1952,8,22,1952-08-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00207, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
541,BC,1952-G00216, ,53.375999999999998,-122.583000000000000,1952,9,8,1952-09-08 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-G00216, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
542,BC,1953-G00001, ,53.963000000000001,-123.132000000000010,1953,11,15,1953-11-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00001, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
543,BC,1953-G00002, ,54.039000000000001,-122.930000000000010,1953,7,1,1953-07-01 00:00:00,,,1950-1959,1.000000000000000,H, ,Fire, ,BC-1953-1953-G00002, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
544,BC,1953-G00003, ,54.009999999999998,-122.879000000000000,1953,5,1,1953-05-01 00:00:00,,,1950-1959,3.300000000000000,H, ,Fire, ,BC-1953-1953-G00003, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
545,BC,1953-G00004, ,53.213000000000001,-122.382000000000010,1953,5,1,1953-05-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00004, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
546,BC,1953-G00011, ,54.009999999999998,-122.578999999999990,1953,5,10,1953-05-10 00:00:00,,,1950-1959,6.000000000000000,L, ,Fire, ,BC-1953-1953-G00011, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
547,BC,1953-G00013, ,53.933999999999997,-122.783000000000000,1953,5,13,1953-05-13 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00013, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
548,BC,1953-G00014, ,54.097000000000001,-122.778000000000010,1953,5,13,1953-05-13 00:00:00,,,1950-1959,10.100000000000000,H, ,Fire, ,BC-1953-1953-G00014, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
549,BC,1953-G00016, ,53.683999999999997,-122.583000000000000,1953,5,16,1953-05-16 00:00:00,,,1950-1959,364.199999999999990,H, ,Fire, ,BC-1953-1953-G00016, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
550,BC,1953-G00019, ,54.097000000000001,-122.480999999999990,1953,5,7,1953-05-07 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00019, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
551,BC,1953-G00025, ,54.067999999999998,-122.430000000000010,1953,5,24,1953-05-24 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00025, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
552,BC,1953-G00026, ,53.991999999999997,-123.783000000000000,1953,5,23,1953-05-23 00:00:00,,,1950-1959,163.800000000000010,H, ,Fire, ,BC-1953-1953-G00026, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
553,BC,1953-G00027, ,53.875999999999998,-122.833000000000000,1953,5,23,1953-05-23 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00027, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
554,BC,1953-G00035, ,54.009999999999998,-122.480999999999990,1953,5,1,1953-05-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-G00035, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
555,BC,1952-C00006, ,52.625999999999998,-122.539000000000000,1952,4,1,1952-04-01 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1952-1952-C00006, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
556,BC,1952-C00007, ,52.597000000000001,-122.539000000000000,1952,4,1,1952-04-01 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1952-1952-C00007, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
557,BC,1952-C00010, ,52.817999999999998,-122.433000000000010,1952,4,1,1952-04-01 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1952-1952-C00010, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
558,BC,1952-C00016, ,52.875999999999998,-122.230999999999990,1952,5,15,1952-05-15 00:00:00,,,1950-1959,12.100000000000000,L, ,Fire, ,BC-1952-1952-C00016, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
559,BC,1952-C00017, ,52.817999999999998,-122.433000000000010,1952,4,1,1952-04-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-C00017, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
560,BC,1952-C00019, ,52.847000000000001,-122.480999999999990,1952,4,1,1952-04-01 00:00:00,,,1950-1959,4.800000000000000,H, ,Fire, ,BC-1952-1952-C00019, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
561,BC,1952-C00020, ,52.683999999999997,-122.433000000000010,1952,5,17,1952-05-17 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-C00020, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
562,BC,1952-C00023, ,52.509999999999998,-122.480999999999990,1952,6,4,1952-06-04 00:00:00,,,1950-1959,8.900000000000000,H, ,Fire, ,BC-1952-1952-C00023, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
563,BC,1952-C00026, ,52.991999999999997,-122.587000000000000,1952,5,28,1952-05-28 00:00:00,,,1950-1959,1.200000000000000,L, ,Fire, ,BC-1952-1952-C00026, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
564,BC,1952-C00031, ,52.875999999999998,-122.433000000000010,1952,8,22,1952-08-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1952-1952-C00031, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
